"keyakinan","5","Bahasa Batak Simalungun","Sumatera Utara"
"kiamat","5","Bahasa Batak Simalungun","Sumatera Utara"
"kidal","5","Bahasa Batak Simalungun","Sumatera Utara"
"kilometer","5","Bahasa Batak Simalungun","Sumatera Utara"
"kiosnya","5","Bahasa Batak Simalungun","Sumatera Utara"
"kira","5","Bahasa Batak Simalungun","Sumatera Utara"
"kiranya","5","Bahasa Batak Simalungun","Sumatera Utara"
"kiri","5","Bahasa Batak Simalungun","Sumatera Utara"
"kirim","5","Bahasa Batak Simalungun","Sumatera Utara"
"kita","5","Bahasa Batak Simalungun","Sumatera Utara"
"kodok","5","Bahasa Batak Simalungun","Sumatera Utara"
"kok","5","Bahasa Batak Simalungun","Sumatera Utara"
"kolom","5","Bahasa Batak Simalungun","Sumatera Utara"
"koma","5","Bahasa Batak Simalungun","Sumatera Utara"
"Kopi","5","Bahasa Batak Simalungun","Sumatera Utara"
"korosi","5","Bahasa Batak Simalungun","Sumatera Utara"
"krisis","5","Bahasa Batak Simalungun","Sumatera Utara"
"kristen","5","Bahasa Batak Simalungun","Sumatera Utara"
"kritik","5","Bahasa Batak Simalungun","Sumatera Utara"
"kritis","5","Bahasa Batak Simalungun","Sumatera Utara"
"kuasa","5","Bahasa Batak Simalungun","Sumatera Utara"
"kuatir","5","Bahasa Batak Simalungun","Sumatera Utara"
"kucing","5","Bahasa Batak Simalungun","Sumatera Utara"
"kuda","5","Bahasa Batak Simalungun","Sumatera Utara"
"kudeta","5","Bahasa Batak Simalungun","Sumatera Utara"
"kue","5","Bahasa Batak Simalungun","Sumatera Utara"
"kukuh","5","Bahasa Batak Simalungun","Sumatera Utara"
"kulum","5","Bahasa Batak Simalungun","Sumatera Utara"
"kumpul","5","Bahasa Batak Simalungun","Sumatera Utara"
"kumur","5","Bahasa Batak Simalungun","Sumatera Utara"
"kunang-kunang","5","Bahasa Batak Simalungun","Sumatera Utara"
"kunci","5","Bahasa Batak Simalungun","Sumatera Utara"
"kuning","5","Bahasa Batak Simalungun","Sumatera Utara"
"Kunyit","5","Bahasa Batak Simalungun","Sumatera Utara"
"kura-kura","5","Bahasa Batak Simalungun","Sumatera Utara"
"kurang","5","Bahasa Batak Simalungun","Sumatera Utara"
"kurus","5","Bahasa Batak Simalungun","Sumatera Utara"
"kusut","5","Bahasa Batak Simalungun","Sumatera Utara"
"laba-laba","5","Bahasa Batak Simalungun","Sumatera Utara"
"lagu","5","Bahasa Batak Simalungun","Sumatera Utara"
"lagunya","5","Bahasa Batak Simalungun","Sumatera Utara"
"lahan","5","Bahasa Batak Simalungun","Sumatera Utara"
