"jelek","5","Bahasa Bugis","Sulawesi Tengah"
"Jenis Kain","5","Bahasa Bugis","Sulawesi Tengah"
"jenis kelamin","5","Bahasa Bugis","Sulawesi Tengah"
"jera","5","Bahasa Bugis","Sulawesi Tengah"
"jerapah","5","Bahasa Bugis","Sulawesi Tengah"
"Jeruk","5","Bahasa Bugis","Sulawesi Tengah"
"Jeruk Nipis","5","Bahasa Bugis","Sulawesi Tengah"
"Jeruk Purut","5","Bahasa Bugis","Sulawesi Tengah"
"jewer","5","Bahasa Bugis","Sulawesi Tengah"
"kagum","5","Bahasa Bugis","Sulawesi Tengah"
"kail","5","Bahasa Bugis","Sulawesi Tengah"
"karena","5","Bahasa Bugis","Sulawesi Tengah"
"kebanyakan","5","Bahasa Bugis","Sulawesi Tengah"
"kebijakan","5","Bahasa Bugis","Sulawesi Tengah"
"kecintaan","5","Bahasa Bugis","Sulawesi Tengah"
"kediaman","5","Bahasa Bugis","Sulawesi Tengah"
"kedipan","5","Bahasa Bugis","Sulawesi Tengah"
"kedudukan","5","Bahasa Bugis","Sulawesi Tengah"
"kehilangan","5","Bahasa Bugis","Sulawesi Tengah"
"kehilangan/kalah","5","Bahasa Bugis","Sulawesi Tengah"
"kehormatan","5","Bahasa Bugis","Sulawesi Tengah"
"kehutanan","5","Bahasa Bugis","Sulawesi Tengah"
"kejam","5","Bahasa Bugis","Sulawesi Tengah"
"kejar","5","Bahasa Bugis","Sulawesi Tengah"
"kekacauan","5","Bahasa Bugis","Sulawesi Tengah"
"kekar","5","Bahasa Bugis","Sulawesi Tengah"
"kekayaan","5","Bahasa Bugis","Sulawesi Tengah"
"kekhawatiran","5","Bahasa Bugis","Sulawesi Tengah"
"kelak","5","Bahasa Bugis","Sulawesi Tengah"
"kelas","5","Bahasa Bugis","Sulawesi Tengah"
"keledai","5","Bahasa Bugis","Sulawesi Tengah"
"kelelawar","5","Bahasa Bugis","Sulawesi Tengah"
"kelihatan","5","Bahasa Bugis","Sulawesi Tengah"
"kelihatannya","5","Bahasa Bugis","Sulawesi Tengah"
"keliling","5","Bahasa Bugis","Sulawesi Tengah"
"kelima","5","Bahasa Bugis","Sulawesi Tengah"
"kelinci","5","Bahasa Bugis","Sulawesi Tengah"
"keliru","5","Bahasa Bugis","Sulawesi Tengah"
"kelompok","5","Bahasa Bugis","Sulawesi Tengah"
"keluar","5","Bahasa Bugis","Sulawesi Tengah"
"kelurahan","5","Bahasa Bugis","Sulawesi Tengah"
"keluyuran","5","Bahasa Bugis","Sulawesi Tengah"
"kemampuan","5","Bahasa Bugis","Sulawesi Tengah"
"kemandirian","5","Bahasa Bugis","Sulawesi Tengah"
"kemarau","5","Bahasa Bugis","Sulawesi Tengah"
"kematian","5","Bahasa Bugis","Sulawesi Tengah"
"kembali","5","Bahasa Bugis","Sulawesi Tengah"
"kemekaran","5","Bahasa Bugis","Sulawesi Tengah"
"Kemiri","5","Bahasa Bugis","Sulawesi Tengah"
"kendaraan","5","Bahasa Bugis","Sulawesi Tengah"
"kendati","5","Bahasa Bugis","Sulawesi Tengah"
"kental","5","Bahasa Bugis","Sulawesi Tengah"
"kentut","5","Bahasa Bugis","Sulawesi Tengah"
"kepadanya","5","Bahasa Bugis","Sulawesi Tengah"
"kepal","5","Bahasa Bugis","Sulawesi Tengah"
"kepala","5","Bahasa Bugis","Sulawesi Tengah"
"kepiting","5","Bahasa Bugis","Sulawesi Tengah"
"kera/monyet","5","Bahasa Bugis","Sulawesi Tengah"
"kerudung","5","Bahasa Bugis","Sulawesi Tengah"
"kerusakan","5","Bahasa Bugis","Sulawesi Tengah"
"kerusakannya","5","Bahasa Bugis","Sulawesi Tengah"
"kesadaran","5","Bahasa Bugis","Sulawesi Tengah"
"kesal","5","Bahasa Bugis","Sulawesi Tengah"
"kesalahan","5","Bahasa Bugis","Sulawesi Tengah"
"kesejahteraan","5","Bahasa Bugis","Sulawesi Tengah"
"keselamatan","5","Bahasa Bugis","Sulawesi Tengah"
"Ketumbar","5","Bahasa Bugis","Sulawesi Tengah"
"kewajiban","5","Bahasa Bugis","Sulawesi Tengah"
"kewalahan","5","Bahasa Bugis","Sulawesi Tengah"
"keyakinan","5","Bahasa Bugis","Sulawesi Tengah"
"kiamat","5","Bahasa Bugis","Sulawesi Tengah"
"kidal","5","Bahasa Bugis","Sulawesi Tengah"
"kilometer","5","Bahasa Bugis","Sulawesi Tengah"
"kiosnya","5","Bahasa Bugis","Sulawesi Tengah"
"kira","5","Bahasa Bugis","Sulawesi Tengah"
"kiranya","5","Bahasa Bugis","Sulawesi Tengah"
"kiri","5","Bahasa Bugis","Sulawesi Tengah"
"kirim","5","Bahasa Bugis","Sulawesi Tengah"
"kita","5","Bahasa Bugis","Sulawesi Tengah"
"kodok","5","Bahasa Bugis","Sulawesi Tengah"
"kok","5","Bahasa Bugis","Sulawesi Tengah"
"kolom","5","Bahasa Bugis","Sulawesi Tengah"
"koma","5","Bahasa Bugis","Sulawesi Tengah"
"Kopi","5","Bahasa Bugis","Sulawesi Tengah"
"korosi","5","Bahasa Bugis","Sulawesi Tengah"
"krisis","5","Bahasa Bugis","Sulawesi Tengah"
"kristen","5","Bahasa Bugis","Sulawesi Tengah"
"kritik","5","Bahasa Bugis","Sulawesi Tengah"
"kritis","5","Bahasa Bugis","Sulawesi Tengah"
"kuasa","5","Bahasa Bugis","Sulawesi Tengah"
"kuatir","5","Bahasa Bugis","Sulawesi Tengah"
"kucing","5","Bahasa Bugis","Sulawesi Tengah"
"kuda","5","Bahasa Bugis","Sulawesi Tengah"
"kudeta","5","Bahasa Bugis","Sulawesi Tengah"
"kue","5","Bahasa Bugis","Sulawesi Tengah"
"kukuh","5","Bahasa Bugis","Sulawesi Tengah"
"kulum","5","Bahasa Bugis","Sulawesi Tengah"
"kumpul","5","Bahasa Bugis","Sulawesi Tengah"
"kumur","5","Bahasa Bugis","Sulawesi Tengah"
"kunang-kunang","5","Bahasa Bugis","Sulawesi Tengah"
"kunci","5","Bahasa Bugis","Sulawesi Tengah"
"kuning","5","Bahasa Bugis","Sulawesi Tengah"
"Kunyit","5","Bahasa Bugis","Sulawesi Tengah"
"kura-kura","5","Bahasa Bugis","Sulawesi Tengah"
"kurang","5","Bahasa Bugis","Sulawesi Tengah"
"kurus","5","Bahasa Bugis","Sulawesi Tengah"
"kusut","5","Bahasa Bugis","Sulawesi Tengah"
"laba-laba","5","Bahasa Bugis","Sulawesi Tengah"
"lagu","5","Bahasa Bugis","Sulawesi Tengah"
"lagunya","5","Bahasa Bugis","Sulawesi Tengah"
"lahan","5","Bahasa Bugis","Sulawesi Tengah"
"lahannya","5","Bahasa Bugis","Sulawesi Tengah"
"lahir","5","Bahasa Bugis","Sulawesi Tengah"
"lain","5","Bahasa Bugis","Sulawesi Tengah"
"lainnya","5","Bahasa Bugis","Sulawesi Tengah"
"laksamana","5","Bahasa Bugis","Sulawesi Tengah"
"laku","5","Bahasa Bugis","Sulawesi Tengah"
"lakukan","5","Bahasa Bugis","Sulawesi Tengah"
"lalu","5","Bahasa Bugis","Sulawesi Tengah"
"lalu lintas","5","Bahasa Bugis","Sulawesi Tengah"
"lama","5","Bahasa Bugis","Sulawesi Tengah"
"lancip","5","Bahasa Bugis","Sulawesi Tengah"
"langganan","5","Bahasa Bugis","Sulawesi Tengah"
"langit","5","Bahasa Bugis","Sulawesi Tengah"
"langka","5","Bahasa Bugis","Sulawesi Tengah"
"langkah","5","Bahasa Bugis","Sulawesi Tengah"
"langkahi","5","Bahasa Bugis","Sulawesi Tengah"
"lanjut","5","Bahasa Bugis","Sulawesi Tengah"
"lanjutnya","5","Bahasa Bugis","Sulawesi Tengah"
"lari","5","Bahasa Bugis","Sulawesi Tengah"
"laron","5","Bahasa Bugis","Sulawesi Tengah"
"latar","5","Bahasa Bugis","Sulawesi Tengah"
"layak","5","Bahasa Bugis","Sulawesi Tengah"
"lebah","5","Bahasa Bugis","Sulawesi Tengah"
"lebar","5","Bahasa Bugis","Sulawesi Tengah"
"lega","5","Bahasa Bugis","Sulawesi Tengah"
"leher","5","Bahasa Bugis","Sulawesi Tengah"
"lelah","5","Bahasa Bugis","Sulawesi Tengah"
"lelaki","5","Bahasa Bugis","Sulawesi Tengah"
"leluasa","5","Bahasa Bugis","Sulawesi Tengah"
"leluhur","5","Bahasa Bugis","Sulawesi Tengah"
"lemari","5","Bahasa Bugis","Sulawesi Tengah"
